Name,ProductGroup,SKU,May,June,July,August,september,Quantity,Price,LEAD TIME,THRESHOLD VALUE,TotalSales,2025-10,Cluster,Deadstock
VENOMA 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0181,3,0.0,0,0,0,0.0,330.0,5,3,682.0,0,0,1
FLEXIMOL 500G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0182,0,0.0,0,0,0,11.0,240.0,17,3,542.0,0,0,1
DERMGUARD 10ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0183,4,2.0,1,1,1,3.0,160.0,17,4,386.0,0,0,1
NEFROTEC DS - PER TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0184,30,0.0,21,0,16,293.0,20.0,12,7,798.0,0,0,1
NEFROTEC DS - 60TABS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0184-2,1,1.0,2,2,2,-4.0,380.0,12,4,800.0,0,0,1
ENDEX 4000 IVERMECTIN,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0186,0,1.0,0,0,0,6.0,160.0,12,3,364.0,0,0,1
HEARTWORM IVERMECTIN -PER TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0187,0,14.0,0,4,0,37.0,65.0,12,5,274.0,0,0,1
COMXICLA CO-AMOXICLAV 156.25 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0188,0,1.0,1,3,0,3.0,320.0,12,4,688.0,0,0,1
COMXICLA CO-AMOXICLAV 312.5 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0189,0,0.0,2,0,0,0.0,360.0,12,3,754.0,0,0,1
HIMALAYA ANIMAL HEALTH BY TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0190,60,58.0,0,0,0,2.0,10.0,12,11,306.0,0,0,1
EN-DEX 4000,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0191,0,0.0,0,0,0,7.0,208.0,12,3,460.0,0,0,1
EN-DEX 8000,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0192,0,0.0,0,0,0,0.0,180.0,12,3,390.0,0,0,1
CO-AMOXICLAV TABLET 625MG,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0193,0,0.0,0,6,0,25.0,65.0,12,4,224.0,0,0,1
SENLOVE VCO 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0194,1,4.0,1,0,0,0.0,260.0,12,4,564.0,0,0,1
SENLOVE VCO 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0195,6,0.0,0,0,0,0.0,120.0,12,4,284.0,0,0,1
BRONCHO AID NUTRIPETS PH 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0196,12,16.0,13,16,17,94.0,250.0,12,8,876.0,0,0,1
PET DEFENSE PROBIOTIC POWDER - 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0197,0,1.0,2,3,1,10.0,198.0,17,4,472.0,0,0,1
FUR-C ASCORBIC ACID 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0198,0,0.0,0,1,1,11.0,140.0,17,3,346.0,0,0,1
FUR-C ASCORBIC ACID 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0199,0,1.0,0,0,0,10.0,190.0,18,3,444.0,0,0,1
PET SILVER ION SKIN CREAM 50G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0200,1,0.0,0,0,0,1.0,320.0,18,3,686.0,0,0,1
SENLOVE PET COUGH SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0201,1,3.0,3,3,1,4.0,160.0,18,4,394.0,0,0,1
SENLOVE URINARY TRACT NUTRITIONAL SUPPLEMENT 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0202,0,3.0,1,0,0,6.0,150.0,18,4,364.0,0,0,1
SENLOVE ANTI FLU ORAL LIQUID DROPS - ORANGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0203,1,1.0,0,0,0,8.0,120.0,18,3,302.0,0,0,1
SENLOVE PET NITRITIONAL SUPPLEMENT  COUGH AND COLD - PURPLE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0204,0,0.0,0,0,0,10.0,90.0,18,3,242.0,0,0,1
GAN KANG MAXING SHIGAN ORAL LIQUID - FLU MEDICINE DROPS 10ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0205,0,1.0,0,0,0,9.0,80.0,18,3,222.0,0,0,1
CASSIEL PET - EYE DROPS NEOMYCIN SULFATE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0206,4,4.0,1,1,6,0.0,180.0,18,5,438.0,0,0,1
CASSIEL PET - NUTRI GEL,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0207,0,1.0,2,2,1,1.0,350.0,18,4,758.0,0,0,1
WILD ALASKAN SALMON OIL 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0208,0,4.0,6,0,0,0.0,140.0,18,5,346.0,0,0,1
TOVITAR PROBIOTICS 30CHEWS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0209,0,1.0,1,0,0,0.0,220.0,18,4,488.0,0,0,1
TOVITAR SKIN HEALTH OMEGA 30 CHEWS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0210,0,1.0,0,0,0,0.0,220.0,18,3,484.0,0,0,1
TAP SYRUP 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0211,0,0.0,0,1,0,12.0,360.0,3,3,758.0,0,0,1
VENWORLD WORMSTOP COMBI DEWORMER 2TABLETS 1BOX,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0212,0,0.0,0,2,0,6.0,150.0,3,4,330.0,0,0,1
VENWORLD WORMSTOP DEWORMER SYRUP 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0213,0,1.0,0,1,0,29.0,180.0,3,4,436.0,0,0,1
TOBRAMYCIN OPTHOCARE EYE DROPS 5ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0214,0,4.0,0,2,0,8.0,190.0,3,4,422.0,0,0,1
VESCON EAR CARE 30ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0215,0,0.0,0,1,2,12.0,185.0,3,4,414.0,0,0,1
IVERMAX SPRAY 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0216,0,0.0,0,0,0,6.0,270.0,3,3,564.0,0,0,1
TOVITAR ARCTIC SALMON OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0217,0,1.0,1,0,2,8.0,250.0,16,4,564.0,0,0,1
DEXTROLYTE BLUE SACHET 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0218,0,9.0,6,4,1,48.0,12.0,16,9,210.0,0,0,1
DEXTROLYTE LACTA PINK SACHET 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0219,0,4.0,6,0,0,4.0,14.0,16,5,98.0,0,0,1
NUTRIPETS PH VITAAID PROBIOTIC SUPPLEMENT 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0220,0,1.0,7,3,0,44.0,180.0,16,5,512.0,0,0,1
DR SHIBA WILD SALMON OIL 200ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0221,0,0.0,3,0,0,2.0,450.0,16,4,950.0,0,0,1
HIMALAYA ANXOCARE VET TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0222,0,0.0,0,0,0,60.0,20.0,16,3,198.0,0,0,1
CD-PET CANINE DISTEMPER SUPPORT 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0223,0,0.0,0,0,1,2.0,360.0,16,3,764.0,0,0,1
MADRE DE CACAO TOPICAL HEALING BALM - PETS EMPORIUM PH 40G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0224,0,0.0,0,1,2,4.0,180.0,16,4,414.0,0,0,1
20CC SYRINGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0225,0,0.0,0,2,1,50.0,40.0,12,4,218.0,0,0,1
HAIRBALL SOLUTION CAT NUTRITIONAL GEL 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0226,0,0.0,1,2,0,3.0,180.0,6,4,392.0,0,0,1
FEEDING KIT SYRINGE FOR TABLET AND LIQUID,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0227,0,0.0,2,2,2,9.0,80.0,6,4,210.0,0,0,1
PUAINTA HAIRBALL RELIEF GEL 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0228,0,0.0,4,2,0,4.0,320.0,9,4,686.0,0,0,1
PUAINTA HAIRBALL RELIEF TABLETS 50G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0229,0,0.0,0,0,0,3.0,280.0,6,3,584.0,0,0,1
VETINA MIND CALMING TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0230,0,0.0,5,0,0,29.0,50.0,3,4,182.0,0,0,1
FUR BOOST VIRGIN COCONUT OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0231,0,0.0,1,2,0,10.0,120.0,14,4,302.0,0,0,1
FUR BOOST VIRGIN COCONUT OIL 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0232,0,0.0,2,0,0,8.0,220.0,14,3,494.0,0,0,1
DOGGY-DOGGY SYRUP VRP-142 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0233,0,0.0,1,0,0,10.0,180.0,14,3,416.0,0,0,1
ALL NATURAL ST NANO SILVER 10PPM,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0234,0,0.0,3,0,0,1.0,600.0,14,4,1244.0,0,0,1
COLMOC AMOXICILLIN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0235,0,0.0,0,0,3,12.0,180.0,14,4,426.0,0,0,1
PETYPERIN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0236,0,0.0,0,0,0,0.0,350.0,14,3,734.0,0,0,1
FORZA DS 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0237,0,0.0,0,0,1,12.0,240.0,14,3,540.0,0,0,1
DOGGY DOGGY SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0238,0,0.0,0,2,2,0.0,90.0,14,4,224.0,0,0,1
LUNA AND LUFFY OMEGA 3 SALMON OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0239,0,0.0,0,5,0,0.0,180.0,14,4,406.0,0,0,1
BABY BOO CHARCOAL PEE PADS - M/L,PAD AND DIAPERS,PD0001,1,2.0,1,3,2,37.0,540.0,14,5,1210.0,0,0,1
BLUE LOCAL PEE PADS XL BY PC,PAD AND DIAPERS,PD00010,5,0.0,5,2,0,22.0,48.0,14,6,204.0,0,0,1
BABY BOO DIAPERS FEMALE -XS/S/M/L,PAD AND DIAPERS,PD0002,2,2.0,1,0,11,7.0,198.0,19,7,494.0,0,0,1
BABY BOO DIAPERS MALE - XS/S/M/L,PAD AND DIAPERS,PD0003,5,0.0,0,0,1,0.0,198.0,19,4,454.0,0,0,1
DONO DIAPER FEMALE XS/S/M,PAD AND DIAPERS,PD0004,9,10.0,11,14,4,22.0,185.0,19,15,578.0,0,0,1
DONO DIAPER MALE XS/S/M,PAD AND DIAPERS,PD0005,3,11.0,24,8,3,24.0,190.0,17,15,590.0,0,0,1
DIAPER BY PIECE ALL SIZES,PAD AND DIAPERS,PD0006,7,19.0,1,6,6,10.0,30.0,17,12,216.0,0,0,1
DONO TRAINING PEE PADS S/M/L,PAD AND DIAPERS,PD0007,1,1.0,4,3,3,19.0,510.0,17,6,1128.0,0,0,1
MANILA PEE PADS S/M/L/XL PACK,PAD AND DIAPERS,PD0008,0,1.0,0,3,1,1.0,560.0,17,4,1174.0,0,0,1
BLUE LOCAL PEE PADS S/M/L,PAD AND DIAPERS,PD0009,1,7.0,7,5,7,31.0,280.0,17,12,734.0,0,0,1
TOMCAT DIAPER MALE XL,PAD AND DIAPERS,PD13,0,0.0,0,0,0,0.0,220.0,17,3,480.0,0,0,1
TOMCAT DIAPER MALE XL BY PC,PAD AND DIAPERS,PD14,2,0.0,0,0,0,22.0,40.0,17,4,170.0,0,0,1
LOCAL BLUE PEE PADS SMALL BY PC,PAD AND DIAPERS,PD15,38,12.0,27,14,46,21.0,8.0,14,30,420.0,0,0,1
COOLING PAD LARGE,PAD AND DIAPERS,PD16,1,0.0,0,0,0,0.0,480.0,14,3,996.0,0,0,1
