Name,ProductGroup,SKU,May,June,July,August,september,Quantity,Price,LEAD TIME,THRESHOLD VALUE,PredictedThreshold,RestockNeeded
POWERDOG PUPPY (BEEF MEAL) 3KG,DOG FOOD - DRY,DGD0085,0,0.0,0,0,0,0.0,488.0,18,3,55.338695838695834,True
SELECTA ADULT 1-KILO PACK,DOG FOOD - DRY,DGD0086,0,0.0,0,0,0,0.0,74.0,18,3,37.93414843414844,True
SELECTA FEEDS LITE ADULT 10KG,DOG FOOD - DRY,DGD0087,0,0.0,0,0,0,0.0,730.0,5,3,8.262333762333764,True
SMARTHEART ADULT 20KG,DOG FOOD - DRY,DGD0088,0,0.0,0,0,0,0.0,0.0,16,3,41.91462891462892,True
SMARTHEART ADULT 1-KILO PACK,DOG FOOD - DRY,DGD0089,0,0.0,0,0,0,0.0,0.0,16,3,49.279922779922785,True
SMARTHEART PUPPY 15KG,DOG FOOD - DRY,DGD0090,0,0.0,0,0,0,0.0,0.0,16,3,49.64886314886314,True
SMARTHEART PUPPY 1-KILO PACK,DOG FOOD - DRY,DGD0091,0,0.0,0,0,0,0.0,0.0,16,3,33.21814671814671,True
SPECIAL DOG ADULT 9KG,DOG FOOD - DRY,DGD0092,0,0.0,0,0,0,0.0,1150.0,5,3,12.334620334620336,True
SPECIAL DOG ADULT 1-KILO PACK,DOG FOOD - DRY,DGD0093,0,0.0,0,0,0,0.0,128.0,5,3,12.341484341484342,True
SPECIAL DOG PUPPY 9KG,DOG FOOD - DRY,DGD0094,0,0.0,0,0,0,0.0,1180.0,5,3,15.32904332904333,True
SPECIAL DOG PUPPY 1-KILO PACK,DOG FOOD - DRY,DGD0095,0,0.0,0,0,0,0.0,131.0,5,3,8.883955383955383,True
STRIKE ADULT DOG FOOD - 1 KILO PACK,DOG FOOD - DRY,DGD0096,0,0.0,0,0,0,0.0,83.0,5,3,15.138996138996141,True
STRIKE ADULT DOGFOOD HALF 1/2-KILO PACK,DOG FOOD - DRY,DGD0097,0,0.0,0,0,0,0.0,41.5,5,3,15.707636207636206,True
SUPER A ADULT 1-KILO PACK,DOG FOOD - DRY,DGD0098,0,0.0,0,0,0,0.0,99.0,5,3,19.795366795366796,True
SUPER A DOGFOOD ADULT - SACK,DOG FOOD - DRY,DGD0099,0,0.0,0,0,0,0.0,1944.0,5,3,14.424710424710423,True
TOPBREED ADULT 20KG,DOG FOOD - DRY,DGD0100,4,2.0,5,1,3,3.0,1620.0,5,4,19.092020592020592,True
TOPBREED ADULT 1-KILO PACK,DOG FOOD - DRY,DGD0101,17,18.0,29,23,22,76.0,98.0,8,10,14.996353496353496,False
TOPBREED PUPPY 20KG,DOG FOOD - DRY,DGD0102,1,0.0,0,0,0,1.0,1930.0,5,3,14.802874302874303,True
TOPBREED PUPPY 1-KILO PACK,DOG FOOD - DRY,DGD0103,7,7.0,11,9,5,58.0,130.0,8,5,19.449806949806952,False
VALUEMEAL ADULT 20KG,DOG FOOD - DRY,DGD0104,1,0.0,2,3,2,1.0,2740.0,5,3,18.045903045903046,True
VALUEMEAL ADULT 1-KILO PACK,DOG FOOD - DRY,DGD0105,31,22.0,25,28,24,-19.0,180.0,5,11,15.089017589017587,True
VALUEMEAL PUPPY 20KG,DOG FOOD - DRY,DGD0106,0,0.0,0,0,0,1.0,2920.0,5,3,10.007293007293008,True
VALUEMEAL PUPPY 1-KILO PACK,DOG FOOD - DRY,DGD0107,0,9.0,6,13,2,27.0,190.0,8,5,22.61347061347061,False
VITALITY CLASSIC ADULT 15KG,DOG FOOD - DRY,DGD0108,0,0.0,0,0,0,1.0,2640.0,5,3,14.589661089661089,True
VITALITY CLASSIC ADULT 1-KILO PACK,DOG FOOD - DRY,DGD0109,8,11.0,23,11,6,29.0,200.0,6,6,21.66945516945517,False
VITALITY HIGH ENERGY PUPPY 15KG,DOG FOOD - DRY,DGD0110,0,0.0,0,0,0,0.0,2820.0,5,3,14.764264264264266,True
VITALITY HIGH ENERGY PUPPY LARGE BITES 1-KILO PACK,DOG FOOD - DRY,DGD0111,1,2.0,1,2,5,-4.0,190.0,6,4,22.590948090948096,True
VITALITY HIGH ENERGY PUPPY SMALL BITES 1-KILO PACK,DOG FOOD - DRY,DGD0112,1,,3,9,22,-2.0,190.0,6,5,7.996353496353496,True
WHOOPPY ADULT 1 KILO-PACK,DOG FOOD - DRY,DGD0113,2,22.0,24,10,15,-33.0,90.0,6,7,14.725439725439724,True
WHOOPPY ADULT 20KG,DOG FOOD - DRY,DGD0114,3,1.0,0,0,16,20.0,1650.0,6,5,12.71214071214071,False
WHOOPPY PUPPY 20KG,DOG FOOD - DRY,DGD0115,0,0.0,0,0,0,6.0,1900.0,6,3,18.799656799656802,True
WHOOPPY PUPPY 1-KILO PACK,DOG FOOD - DRY,DGD0116,7,10.0,14,13,0,-18.0,100.0,6,5,25.187473187473188,True
RC MINI PUPPY JUNIOR 2KG,DOG FOOD - DRY,DGD0117,0,0.0,0,0,0,0.0,980.0,5,3,10.036894036894036,True
RC MINI PUPPY JUNIOUR 1-KILO PACK,DOG FOOD - DRY,DGD0118,0,0.0,0,0,0,0.0,490.0,8,3,22.61347061347061,True
AOZI PUPPY LAMB ORGANIC APPLE 1KILO REPACK,DOG FOOD - DRY,DGD0119,1,9.0,7,4,0,23.0,220.0,8,4,20.075504075504075,False
DOGI BEEF PUPPY 1 KILO REPACK,DOG FOOD - DRY,DGD0120,9,12.0,7,7,11,16.0,100.0,8,5,29.344058344058347,True
AOZI LAMB ORGANIC APPLE ADULT 1KILO PACK,DOG FOOD - DRY,DGD0122,6,4.0,10,10,9,28.0,190.0,8,5,36.08215358215358,True
PETMARRA PUPPY 1KG,DOG FOOD - DRY,DGD0123,1,0.0,1,0,1,0.0,230.0,8,3,28.05126555126555,True
PETMARRA ADULT 1KG,DOG FOOD - DRY,DGD0124,1,0.0,0,0,6,1.0,220.0,8,3,19.914199914199912,True
CHEF'S SPECIAL ADULT SALE PACK,DOG FOOD - DRY,DGD0125,7,4.0,21,0,10,-19.0,60.0,8,5,24.294294294294296,True
CHEF'S SPECIAL ADULT 5KLS PACK,DOG FOOD - DRY,DGD0126,0,0.0,0,0,0,4.0,300.0,8,3,24.640926640926644,True
CHEF'S SPECIAL PUPPY 5KLS PACK,DOG FOOD - DRY,DGD0127,0,0.0,0,0,0,4.0,300.0,8,3,19.02316602316602,True
WILLOW DOG ADULT - 1KILO REPACK,DOG FOOD - DRY,DGD0128,1,1.0,2,1,6,16.0,170.0,16,4,53.19755469755469,True
WILLOW DOG PUPPY - 1KILO REPACK,DOG FOOD - DRY,DGD0129,0,6.0,1,2,6,13.0,180.0,16,4,25.99034749034749,True
AOZI LAMB ORGANIC APPLE PUPPY 10KLS SACK,DOG FOOD - DRY,DGD0130,0,0.0,0,0,0,0.0,1920.0,9,3,24.01287001287001,True
PEDIGREE PUPPY 8KLS SACK,DOG FOOD - DRY,DGD0131,0,0.0,0,0,0,3.0,1460.0,9,3,25.122050622050622,True
PEDIGREE ADULT CHICKEN 1KG REPACK,DOG FOOD - DRY,DGD0132,0,0.0,2,0,0,44.0,150.0,9,3,15.075504075504075,False
PEDIGREE ADULT CHICKEN 22KLS,DOG FOOD - DRY,DGD0133,0,0.0,0,0,0,0.0,2780.0,9,3,32.54054054054054,True
NOVOPET ADULT DOGFOOD HALF KILO SALE,DOG FOOD - DRY,DGD0134,0,0.0,0,6,7,,60.0,9,4,12.871299871299872,False
PEDIGREE BEEF ADULT POUCH 80G,DOG FOOD - WET,DGW0001,0,0.0,0,0,0,2.0,30.0,9,3,26.867009867009866,True
PEDIGREE PUPPY POUCH 80G,DOG FOOD - WET,DGW0002,0,3.0,0,0,0,-3.0,30.0,16,3,25.13921063921064,True
AOZI DOG BEEF AND LIVER CAN 430G,DOG FOOD - WET,DGW0003,14,20.0,10,18,1,9.0,90.0,11,6,35.22436722436723,True
AOZI DOG BEEF CAN 430G,DOG FOOD - WET,DGW0005,5,9.0,23,27,14,38.0,90.0,11,7,27.9004719004719,False
AOZI DOG WET POUCH 100G ASSORTED,DOG FOOD - WET,DGW0006,17,10.0,23,12,16,48.0,50.0,11,7,29.2977262977263,False
AOZI DOG CHICKEN AND LIVER POUCH 100G,DOG FOOD - WET,DGW0007,0,0.0,0,0,0,0.0,36.0,11,3,28.164521664521665,True
AOZI DOG CHICKEN CAN 430G,DOG FOOD - WET,DGW0008,0,0.0,0,0,6,0.0,90.0,11,3,32.82496782496783,True
AOZI DOG LAMB AND LIVER CAN 430G,DOG FOOD - WET,DGW0009,0,0.0,0,4,17,0.0,81.0,11,4,44.16902616902617,True
AOZI DOG LAMB CAN 430G,DOG FOOD - WET,DGW0010,5,20.0,24,26,6,32.0,90.0,11,7,23.454311454311455,False
AOZI DOG LIVER CAN 430G,DOG FOOD - WET,DGW0012,7,5.0,7,0,0,11.0,90.0,11,4,13.836979836979836,True
AOZI DOG SALMON AND LIVER CAN 430G,DOG FOOD - WET,DGW0014,0,0.0,0,0,0,0.0,81.0,11,3,30.482410982410983,True
AOZI DOG SALMON AND LIVER POUCH 100G,DOG FOOD - WET,DGW0015,0,0.0,0,0,0,0.0,36.0,11,3,29.518661518661517,True
AOZI DOG SALMON CAN 430G,DOG FOOD - WET,DGW0016,0,0.0,0,0,1,0.0,65.0,11,3,40.621836121836125,True
AZU DOG WET FOOD CAN 375G,DOG FOOD - WET,DGW0017,1,5.0,5,5,1,24.0,80.0,11,4,17.283569283569282,False
AZU DOG WET FOOD ALL STAGES POUCH 80G,DOG FOOD - WET,DGW0018,2,3.0,1,0,3,16.0,40.0,11,4,28.987129987129986,True
BIOLINE DOG WET FOOD CAN 375G,DOG FOOD - WET,DGW0020,3,0.0,0,1,0,18.0,95.0,11,3,45.42063492063492,True
CESAR DOG WET POUCH 70G,DOG FOOD - WET,DGW0021,0,0.0,0,0,0,0.0,32.0,14,3,49.97683397683398,True
CROWNE DOG BEEF CAN,DOG FOOD - WET,DGW0022,0,0.0,0,0,0,0.0,75.0,5,3,16.525311025311026,True
CROWNE DOG CHICKEN CAN,DOG FOOD - WET,DGW0023,0,0.0,0,0,0,0.0,75.0,5,3,16.957528957528957,True
CROWNE DOG TUNA CAN,DOG FOOD - WET,DGW0024,0,0.0,0,0,0,0.0,75.0,7,3,30.917417417417415,True
DAILY DELIGHT DOG WET FOOD ALL STAGES CAN 375G,DOG FOOD - WET,DGW0025,15,3.0,3,5,6,37.0,95.0,9,5,29.986057486057486,False
GOODEST DOG ASSORTED POUCH 85G,DOG FOOD - WET,DGW0026,0,0.0,0,0,0,0.0,34.0,16,3,46.419562419562425,True
PEDIGREE 5 KINDS OF MEAT CAN 400G,DOG FOOD - WET,DGW0027,0,0.0,0,0,0,0.0,106.0,14,3,49.5913770913771,True
PEDIGREE BEEF CAN 400G,DOG FOOD - WET,DGW0028,0,0.0,0,0,0,0.0,106.0,14,3,36.40905190905191,True
PEDIGREE BEEF ADULT POUCH 130G,DOG FOOD - WET,DGW0029,2,3.0,6,2,2,-9.0,52.0,15,4,49.49377949377949,True
PEDIGREE GRILLED LIVER LOAF POUCH 130G,DOG FOOD - WET,DGW0030,0,4.0,1,0,2,0.0,52.0,16,3,51.56306306306307,True
PEDIGREE PUPPY CAN 400G,DOG FOOD - WET,DGW0031,0,0.0,0,0,0,0.0,113.0,15,3,45.019734019734024,True
PEDIGREE PUPPY POUCH 130G,DOG FOOD - WET,DGW0032,20,4.0,10,8,4,13.0,55.0,14,5,32.61347061347061,True
PEDIGREE ADULT POUCH CHICKEN/BEEF/CHICKEN&LIVER 130G,DOG FOOD - WET,DGW0033,0,0.0,8,7,6,65.0,48.0,15,4,41.68489918489919,False
PEDIGREE SIMMERED BEEF POUCH 130G,DOG FOOD - WET,DGW0034,2,11.0,0,1,1,-7.0,48.0,14,4,56.590519090519095,True
PLAISIR DOG WET FOOD POUCH 100G,DOG FOOD - WET,DGW0035,0,0.0,0,0,0,30.0,45.0,15,3,47.63835263835264,True
POWERDOG CAN PUPPY 405G,DOG FOOD - WET,DGW0036,0,1.0,8,1,4,15.0,90.0,5,4,18.75032175032175,True
ROYAL CANIN RECOVERY 195G,DOG FOOD - WET,DGW0037,0,0.0,0,0,0,0.0,195.0,15,3,40.47833547833548,True
SMARTHEART DOG WET FOOD POUCH 130G,DOG FOOD - WET,DGW0038,6,4.0,2,5,0,5.0,42.0,16,5,47.27370227370227,True
SMARTHEART DOG CAN 400G,DOG FOOD - WET,DGW0039,0,0.0,0,0,0,0.0,89.0,16,3,28.38888888888889,True
SPECIAL DOG BEEF CAN 400G,DOG FOOD - WET,DGW0040,0,0.0,0,0,0,0.0,60.0,16,3,49.21814671814671,True
SPECIAL DOG JR (PUPPY) CAN 400G,DOG FOOD - WET,DGW0041,0,0.0,0,0,0,0.0,65.0,16,3,39.48970398970399,True
SPECIAL DOG LAMB AND TURKEY CAN 400G,DOG FOOD - WET,DGW0042,0,0.0,0,0,0,0.0,60.0,16,3,41.4013299013299,True
VITALITY VALUEMEAL WET FOOD CAN 390G - ANY FLAVOR,DOG FOOD - WET,DGW0043,0,0.0,0,0,0,0.0,137.0,16,3,49.09502359502359,True
MAXWELL DOG CAN 375G ASSORTED,DOG FOOD - WET,DGW0044,0,8.0,0,4,2,40.0,90.0,5,5,13.391677391677392,False
POWERDOG CAN ADULT 405G,DOG FOOD - WET,DGW0045,0,6.0,3,2,5,15.0,85.0,5,5,21.619905619905623,True
PLAISIR TERRENE PATE 300G,DOG FOOD - WET,DGW0046,0,0.0,4,1,0,-4.0,80.0,17,3,76.56413556413557,True
PEDIGREE ADULT POUCH BEEF LOAF 130G,DOG FOOD - WET,DGW0047,0,0.0,0,1,12,12.0,40.0,17,5,54.02745602745603,True
ECO BAG - SMALL,ECOBAG,ECO0001,5,37.0,16,29,33,-58.0,5.0,17,11,52.23702273702274,True
ECO BAG - XL,ECOBAG,ECO0002,3,0.0,0,2,0,-3.0,20.0,17,3,43.388888888888886,True
ECO BAG - LARGE,ECOBAG,ECO0004,41,21.0,29,16,40,139.0,15.0,17,12,54.21814671814671,False
ECO BAG- MEDIUM,ECOBAG,ECO0005,83,59.0,75,51,45,210.0,10.0,13,20,53.619476619476615,False
NURSING BOTTLE HATELI 50ML,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0001,1,4.0,0,7,2,15.0,120.0,13,5,15.108751608751609,True
NEWBORN PET FEEDING NEEDLE- MIRACLE NIPPLE SYRINGE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0002,4,6.0,2,8,2,13.0,145.0,13,6,46.02616902616902,True
PET BOWL STAINLESS STEEL COLOR PRINTING W/ NON SLIP RUBBER MEDIUM 18CM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0003,0,0.0,0,0,0,0.0,85.0,13,3,37.5995280995281,True
PET BOWL STAINLESS STEEL COLOR PRINTING W/ NON SLIP RUBBER SMALL 14CM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0004,1,0.0,0,0,0,0.0,75.0,13,3,38.56113256113257,True
PET BOWL STAINLESS STEEL COLOR PRINTING W/ NON SLIP RUBBER XS 11CM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0005,0,0.0,0,0,0,0.0,65.0,13,3,33.16966966966967,True
2 in 1 AUTOMATIC PET FEEDER STAINLESS BOWL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0006,0,0.0,0,0,0,1.0,350.0,13,3,24.57142857142857,True
ACRYLIC TRAVEL DRINKING BOTTLE  (MEDIUM),"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0007,0,0.0,0,0,0,1.0,190.0,13,3,37.219004719004715,True
ACRYLIC TRAVEL DRINKING BOTTLE  (SMALL),"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0008,0,0.0,0,0,0,0.0,150.0,13,3,20.923423423423422,True
AUTOMATIC CLOUD SET WATER AND FOOD 1800L AND 2200G,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0009,2,0.0,0,0,0,2.0,620.0,13,3,27.650364650364647,True
AUTOMATIC HANGING WATER AND FOOD SET WF2,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0010,2,0.0,0,0,0,1.0,590.0,13,3,46.838481338481344,True
COLLAPSIBLE BOWL PORTABLE FEEDER,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0011,1,2.0,0,1,2,6.0,75.0,13,4,54.07464607464608,True
DUAL PURPOSE FEEDER BOWL - AUTOMATIC FOOD OR WATER AF1,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0012,0,0.0,0,0,0,17.0,250.0,13,3,50.9039039039039,True
DUAL TRAVEL BOTTLE -WATER AND FOOD,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0013,0,0.0,0,0,0,1.0,380.0,13,3,41.456027456027456,True
FLOWER SHAPED BOWL W/ STAINLESS SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0014,1,0.0,0,0,0,0.0,130.0,13,3,33.13299013299013,True
FLOWER SHAPED BOWL W/ STAINLESS MEDIUM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0015,0,1.0,0,0,0,1.0,150.0,13,3,28.756756756756758,True
FOOD SCOOPER WITH CLIPPER HANDLE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0016,1,0.0,0,0,0,0.0,65.0,13,3,23.62054912054912,True
FOUR LEG BOWL STAINLESS STEEL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0017,8,9.0,4,0,5,4.0,180.0,13,6,33.279922779922785,True
NURSING BOTTLE HATELI BRAND 120ML,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0018,3,5.0,7,2,2,2.0,160.0,13,6,45.8048048048048,True
NURSING BOTTLE TAOTAO 120ML,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0019,1,0.0,0,0,0,14.0,150.0,13,3,40.53882453882454,True
NURSING BOTTLE TAOTAO PETS 60ML,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0019-2,5,5.0,0,10,3,7.0,120.0,13,6,48.389961389961385,True
NURSING BOTTLE SET PETALONG BRAND - 150ML,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0020,1,0.0,5,2,4,16.0,150.0,13,5,24.44894894894895,True
NURSING BOTTLE PETALONG BRAND 160ML,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0020-2,2,1.0,0,1,1,9.0,150.0,13,4,21.85113685113685,True
P110 ORDINARY PLASTIC BOWL LARGE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0021,0,0.0,0,0,0,5.0,75.0,13,3,31.957528957528957,True
P110  ORDINARY PLASTIC BOWL SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0022,1,5.0,1,8,10,24.0,50.0,13,6,53.68790218790219,True
PET BOWL DOUBLE STAINLESS FROG FACE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0023,0,1.0,1,0,0,0.0,220.0,3,3,8.787215787215787,True
PET WATER DISPENSER FOUNTAIN KS-800,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0024,2,0.0,1,0,3,3.0,620.0,18,4,48.09502359502359,True
PORTABLE FOOD AND DRINK BOTTLE 2IN1,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0025,1,0.0,0,0,0,0.0,250.0,18,3,70.77155727155727,True
SINGLE WATER NOZZLE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0026,1,4.0,1,0,0,22.0,150.0,18,4,30.2977262977263,True
SLOW FEEDING BOWL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0027,0,1.0,1,0,0,9.0,180.0,18,3,64.72586872586874,True
PET DRINK SQUEEZE TRAVEL DRINKING BOTTLE  (MEDIUM),"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0028,2,0.0,1,0,0,8.0,120.0,18,3,54.21814671814671,True
PET DRINK SQUEEZE TRAVEL DRINKING BOTTLE  (SMALL),"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0029,1,0.0,0,1,0,1.0,95.0,18,3,64.7985842985843,True
TRANSLUCENT PLASTIC BOWL - LARGE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0030,0,0.0,0,0,2,2.0,80.0,18,3,26.845130845130846,True
TRANSLUCENT PLASTIC BOWL - MEDIUM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0031,0,0.0,0,0,1,2.0,60.0,18,3,39.06992706992707,True
TRANSLUCENT PLASTIC BOWL - SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0032,0,0.0,0,0,0,0.0,50.0,18,3,45.795366795366796,True
WAVY PLASTIC DOUBLE BOWL - LARGE P006,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0033,0,1.0,2,0,0,13.0,140.0,18,3,42.82303732303732,True
WAVY PLASTIC DOUBLE BOWL - MEDIUM P006,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0034,0,0.0,0,4,2,12.0,95.0,18,3,38.98798798798799,True
WAVY PLASTIC DOUBLE BOWL - SMALL P006,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0035,0,0.0,0,0,0,0.0,85.0,18,3,29.543972543972544,True
P737 OCTAGON BOWL W/ STAINLESS - SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0036,0,0.0,0,1,0,1.0,110.0,18,3,62.456027456027456,True
P737 OCTAGON BOWL W/ STAINLESS - MEDIUM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0037,3,0.0,0,0,0,3.0,150.0,18,3,43.41741741741742,True
P737 OCTAGON BOWL W/ STAINLESS - LARGE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0038,2,2.0,0,1,0,2.0,180.0,18,3,31.77005577005577,True
P736 PLASTIC OCTAGON BOWL - SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0039,1,0.0,0,2,0,2.0,60.0,18,3,35.36164736164736,True
P736 PLASTIC OCTAGON BOWL - MEDIUM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0040,0,1.0,0,0,0,2.0,70.0,18,3,41.334405834405835,True
P736 PLASTIC OCTAGON BOWL - LARGE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0041,0,2.0,0,0,0,3.0,80.0,18,3,57.93822393822394,True
FOOD SCOOPER,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0042,4,3.0,0,2,0,21.0,60.0,18,4,52.56177606177606,True
MULTIPLE NURSING FEEDER,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0043,1,0.0,0,0,0,4.0,380.0,18,3,48.203989703989706,True
DOUBLE BOWL CAT FACE PLASTIC SPACE -2 STAINLESS BOWL  DBCF1,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0045,1,0.0,1,1,0,3.0,280.0,18,3,79.64671814671814,True
STAINLESS SAUCER BOWL SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0046,0,0.0,1,0,0,0.0,280.0,18,3,74.64736164736165,True
STAINLESS SAUCER BOWL MEDIUM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0047,0,1.0,0,0,0,1.0,350.0,18,3,39.01287001287001,True
STAINLESS SAUCER BOWL LARGE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0048,0,0.0,0,0,0,2.0,420.0,18,3,24.8028743028743,True
STAINLESS BOWL WITH RUBBER STOPPER - XS,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0049,3,0.0,0,0,0,0.0,75.0,18,3,48.925782925782926,True
STAINLESS BOWL WITH RUBBER STOPPER - SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0050,4,2.0,2,8,2,4.0,95.0,18,6,46.14671814671814,True
STAINLESS BOWL WITH RUBBER STOPPER - MEDIUM,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0051,0,5.0,0,0,0,4.0,115.0,18,3,72.62762762762762,True
STAINLESS BOWL WITH RUBBER STOPPER - LARGE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0052,0,1.0,0,2,1,10.0,140.0,18,4,19.891891891891895,True
STAINLESS BOWL WITH RUBBER STOPPER - XL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0053,0,0.0,1,0,0,10.0,180.0,18,3,34.427927927927925,True
PET AUTOMATIC DISPENCER 3.8L WATER AND FOOD SET 2PCS WF1,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0054,0,0.0,0,0,0,0.0,650.0,18,3,68.74088374088375,True
STAINLESS HANGING BOWL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0056,0,0.0,0,0,0,0.0,0.0,18,3,57.03281853281853,True
PET BOWL LITTLE DUCK STYLE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0058,0,0.0,0,0,0,0.0,280.0,3,3,11.943800943800944,True
PET FOOD SPOON,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0059,0,0.0,0,0,0,6.0,95.0,10,3,32.095238095238095,True
TREAT BOWL PUZZLE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0060,0,0.0,0,0,0,6.0,250.0,10,3,19.796010296010294,True
AUTOMATIC DOUBLE BOWL PLASTIC PLAIN,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0061,2,3.0,4,3,3,43.0,150.0,10,5,43.47468897468897,True
PLASTIC DOUBLE BOWL SMALL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0062,11,12.0,1,0,0,-24.0,40.0,10,6,15.817245817245816,True
PET DRINKING HANGING BOTTLE ACRYLIC WITH NOZZLE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0063,0,0.0,2,0,0,9.0,180.0,10,3,25.885242385242382,True
PET WATER FOUNTAIN FLOWER DESIGN,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0064,0,2.0,0,1,0,2.0,660.0,10,3,16.28828828828829,True
TILTED BOWL / ELEVATED PET BOWL,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0065,2,6.0,6,4,2,26.0,150.0,10,6,31.879665379665376,True
PET FOOD CONTAINER 2.5L,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0066,0,0.0,2,0,1,2.0,250.0,10,3,21.228657228657227,True
FEDDING MACHINE 2IN1 HOUSE SHAPE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0067,0,1.0,0,0,1,5.0,480.0,10,3,28.72007722007722,True
AUTOMATIC DOUBLE BOWL HANGING WITH STAINLESS - EAD2003,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0068,0,1.0,1,4,1,11.0,280.0,10,4,18.54139854139854,True
AUTOMATIC WATER DISPENSER 3.8L BOTTLE,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0069,0,1.0,1,1,1,6.0,380.0,10,3,30.218146718146716,True
HIPIDOG SILICONE NURSING BOTTLE - ANTI CHOKE 20ML,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0070,0,0.0,2,1,0,4.0,195.0,10,3,42.006006006006004,True
PETAL FLOWER BOWL 6 FEEDER - 6F,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0071,0,0.0,0,0,1,0.0,190.0,10,3,35.58987558987559,True
HIPIPET WATER AND FOOD BOTTLE TRAVEL - WFB,"BOWL, NURSING KIT, FOOD AND WATER FEEDER",FB0072,0,0.0,0,0,0,2.0,580.0,10,3,27.54139854139854,True
