Name,ProductGroup,SKU,May,June,July,August,september,Quantity,Price,LEAD TIME,THRESHOLD VALUE
FURTASTIC HERBAL EAR WASH 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0001,0,0,0,0,0,0,100,16,3
PULMOQUIN SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0002,1,3,1,0,1,19,160,17,4
VERMICIDE 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0003,3,4,0,0,1,12,160,17,5
VERMICIDE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0004,2,9,0,0,0,0,290,7,5
VETCORE NUTRIFUEL PROBIOTIC SUPPLEMENT 125ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0005,0,0,0,0,0,0,240,7,3
DISPOSABLE INSEMINATION AI CATHETERS RODS 10PCS PACK,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0006,0,0,0,0,0,5,140,7,3
IVERMECTIN / PER TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0007,0,0,0,0,0,0,7.2,7,3
DEXTROSE POWDER YELLOW 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0008,2,3,6,6,6,22,70,7,8
DEXTROSE POWDER YELLOW 300G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0009,7,3,5,2,3,10,180,7,8
LAKTRAZINE (CO-TRIMAZINE),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0010,0,0,0,0,0,0,176,17,3
LC-CAL 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0011,0,1,1,0,0,22,195,17,3
PRAZINATE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0012,0,0,3,2,2,21,240,17,5
COATSHINE 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0013,4,2,4,2,3,10,320,13,6
COATSHINE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0014,5,3,2,5,5,14,220,13,6
GENTIN 7ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0015,0,0,1,4,0,6,280,13,4
LC-DOX SUSPENSION 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0016,2,0,0,0,0,0,167,13,3
LC-DOX SUSPENSION 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0017,0,0,0,0,0,0,106,13,3
LC-SCOUR 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0018,0,0,0,0,0,0,180,13,3
LC-SCOUR 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0019,7,3,2,4,7,37,190,13,6
LC-VIT PLUS SYRUP 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0020,12,24,16,10,14,35,195,13,7
LC-VIT PLUS SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0021,0,0,3,17,10,69,135,13,6
LC-VIT SYRUP 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0022,15,22,19,12,3,42,195,13,7
LC-VIT SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0023,0,0,4,5,5,72,130,13,6
LIVOTINE 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0024,0,0,0,0,0,0,146,13,3
LIVOTINE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0025,1,3,0,0,0,13,210,13,3
MICRODERM,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0026,0,0,0,0,0,0,155,13,3
NEMATOCIDE 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0027,12,17,1,23,18,72,160,13,7
NEMATOCIDE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0028,9,0,9,4,7,21,290,13,6
NUTRIBLEND GEL,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0029,0,0,0,0,0,0,485,13,3
NUTRICAL SYRUP 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0030,1,0,0,0,0,-1,140,13,3
NUTRICAL SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0031,0,0,1,0,0,11,150,13,3
OTIDERM EAR DROPS 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0032,1,1,2,1,2,9,450,13,4
PROXANTEL / PER TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0033,38,42,20,0,0,100,50,13,10
PROXANTEL 50TABS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0034,0,0,0,0,0,7,2100,13,3
REFAMOL,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0035,0,0,0,0,0,0,295,13,3
BIO-GENTADROP,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0036,0,0,0,0,0,0,175,13,3
BIOLINE EARCARE 50ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0037,0,0,2,0,1,35,210,13,3
BIOLINE EARMITE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0038,0,3,3,4,4,0,230,13,5
BIOLINE EYECARE 50ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0039,1,2,4,3,1,16,210,13,5
BIOLINE TICK AND FLEA COLLAR,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0041,0,0,0,0,0,0,110,13,3
BIOLINE TICK AND FLEA SPRAY,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0042,0,0,0,0,0,0,160,15,3
CASSIEL PET - ALBENDAZOLE TABLETS 1BOX,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0043,1,0,1,4,0,14,210,5,4
CASSIEL PET - PET SKIN TREATMENT SPRAY,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0044,0,0,0,1,6,0,230,5,4
CASSIEL PET - POUR ON SOLUTION 1BOX,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0045,0,12,6,28,18,34,230,5,7
CASSIEL PET - TICK AND FLEA KILLER SPRAY CAT AND DOG 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0046,1,1,2,1,0,2,240,5,4
CASSIEL PET - TICK AND FLEA KILLER SPRAY CAT AND DOG 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0047,0,0,0,0,0,0,290,5,3
DR. POOCH ANTI-TICK AND FLEA SPRAY,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0048,0,0,0,0,0,0,105,5,3
DR. POOCH COUGH AND COLD 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0049,0,0,0,0,0,0,110,5,3
PUPPY FATTENER 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0050,0,0,0,0,0,0,173,5,3
PUPPY FATTENER 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0051,0,0,0,0,0,0,113,5,3
VCO FOR PETS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0052,0,0,0,0,0,0,126,5,3
APPETITE BOOSTER FOR DOGS AND CATS 80G (ASSTD FLAVOR),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0053,18,24,0,0,0,0,165,5,6
EMERPLEX 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0055,0,0,0,0,0,5,220,5,3
MUCOTAN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0056,0,0,0,0,0,0,160,5,3
TOLFENAMIC ACID TOLFENOL - 30ML SYRUP,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0057,7,4,3,2,4,10,290,5,5
OPTICARE - GENTAMICIN EYE DROPS 7ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0058,2,7,3,6,3,24,270,17,5
OTIDEX - GENTAMICIN SULFATE 15ML HAPPYPETS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0059,1,1,1,0,0,14,380,17,4
SCOURVET 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0060,3,1,6,2,10,13,210,17,5
SORVIT 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0061,6,0,1,0,3,14,260,17,4
SORVIT 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0062,2,3,1,6,1,7,130,17,4
HIMPYRIN CATS AND DOGS 30ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0063,0,1,4,1,1,7,350,8,4
IMMUNOL LIQUID SYRUP WHITE 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0064,2,2,0,4,4,16,380,8,4
LIV 52 SYRUP 200ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0065,0,0,0,0,0,0,175,8,3
LIVEROLIN,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0066,0,1,0,0,0,2,330,8,3
SCAVON CREAM,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0067,0,0,0,0,0,0,130,8,3
LORI PHEUMEX,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0068,0,0,0,0,0,0,170,8,3
GOLDEN FUR HERBAL EAR WASH 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0069,8,1,3,2,2,7,90,8,4
GOLDEN FUR MDC OINTMENT WITH MOISTURIZER,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0070,6,10,6,10,0,13,90,15,5
PAWS & WHISKERS MDC HEALING OIL 100ML SPRAY,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0071,0,0,0,0,1,0,90,15,3
G FUR CARE - WOUND SPRAY FOR CATS AND DOGS 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0072,5,9,7,3,5,26,190,15,5
GENTAMICIN SULFATE- EYEDROPS FOR CATS AND DOGS 10MG,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0073,6,1,1,4,1,16,180,8,4
GFUR CARE PET EYE DROPS 125ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0074,3,0,0,2,0,13,220,15,3
GFUR CARE HEALING OIL SPRAY- MADRE DE CACAO,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0075,7,2,3,6,6,26,140,8,4
SPOT ON TICK AND FLEA BUSTER 10ML BY GFUR CARE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0076,12,29,10,10,28,52,65,15,8
ALASKA FISH OIL,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0077,2,0,0,2,3,20,195,8,4
APPETITE BOOSTER FOR DOGS AND CATS POUCH (W/ MORINGA - ASSTD FLAVOR),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0078,0,0,0,1,0,0,50,8,3
BLACK ARMOUR,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0079,0,0,0,0,0,2,590,8,3
COSI MILK 1-LITER,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0080,12,18,21,16,27,7,195,16,9
DR SHIBA - HAPPY TUMMY 250G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0081,0,0,2,0,1,1,620,8,3
DR SHIBA - HAPPY TUMMY MINI TUB 90G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0082,0,0,0,0,0,0,265,8,3
DR SHIBA - HAPPY TUMMY TASTER PACK 40G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0083,0,3,7,1,0,2,120,8,4
DR SHIBA - JOLLY JOINTS MINI TUB 90G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0084,1,1,0,0,0,0,265,8,3
DR SHIBA - PRO IMMUNE 250G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0085,0,0,0,0,0,3,498,8,3
DR SHIBA - PRO IMMUNE MINI TUB 90G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0086,0,0,0,0,0,0,265,8,3
DR SHIBA - PRO IMMUNE TASTER PACK 40G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0087,0,1,0,0,1,7,120,8,3
DR SHIBA - SILKY FUR MINI TUB 90G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0088,0,0,0,0,0,0,265,8,3
GOURMET SPECIALIST VCO 300ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0089,5,2,1,0,1,7,345,19,4
K9 POWER SHOW STOPPER SUPPLEMENT- 50G REPACK,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0090,3,5,0,0,0,0,120,10,4
K9 PUPPY GOLD,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0091,0,0,0,0,0,0,0,10,3
K9 POWER SHOW STOPPER 100G PACK,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0092,0,0,0,0,0,0,180,10,3
LIVER CARE PETSMED 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0093,0,0,0,0,0,0,360,10,3
MORINGGA NATURALE- MALUNGGAY POWDER 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0094,0,0,0,0,0,0,65,10,3
NANO SILVER 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0095,3,0,0,3,1,0,800,10,4
NANO SILVER 500ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0096,0,4,1,1,0,0,1220,10,4
NUTRIBOOST GOAT'S MILK 200G (6L),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0097,38,41,41,47,33,33,180,10,17
NUTRIBOOST GOAT'S MILK 300G (10L),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0098,11,6,0,5,6,1,260,10,6
NUTRIBOOST GOATSMILK REPACK 100G POUCH,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0099,0,0,0,0,0,0,89,10,3
NUTRIBOOST GOATSMILK REPACK 75G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0100,0,0,0,0,0,0,47.65,10,3
PET PURE MORINGGA POWDER 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0101,3,3,3,0,0,0,135,10,4
PETS FUEL 175ML BOTTLE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0102,0,0,0,0,0,0,140,10,3
PETS FUEL 350ML BOTTLE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0103,0,0,0,0,0,0,260,10,3
PETS OWN MILK 1LITER- CAT & KITTEN,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0104,0,0,0,0,0,0,168,19,3
PETS OWN MILK 1LITER- DOG & PUPPY,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0105,0,0,0,0,0,0,168,19,3
PLATELEAF SYRUP 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0106,1,0,0,0,0,0,270,17,3
PROLIFIC PROBIOTIC AID PLUS 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0107,0,1,3,6,0,21,140,8,4
RRJ VCO 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0108,0,0,0,0,0,0,95,8,3
VETCORE NUTRIFUEL PROBIOTIC,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0109,1,0,0,0,0,-1,380,8,3
BIOCURE TABLET 100MG 1PC,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0110,0,0,0,0,0,0,8.8,17,3
CETIRIZENE CETIRIGEN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0111,0,0,0,0,0,0,210,8,3
COAT POWER TICK AND FLEA SPRAY 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0112,0,0,0,0,0,0,156,8,3
COMXICLA SUSPENSION 60ML - COAMOXICLAV 156.25MG PER 5ML POWDER FOR SUSPENSION,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0113,0,0,0,0,0,0,230,8,3
COMXICLA SUSPENSION 60ML - COAMOXICLAV 312.5MG PER 5ML POWDER FOR SUSPENSION,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0114,0,0,0,0,0,0,290,8,3
DOXYCYLINE TABLET -PAPI DOXY 100G TAB,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0115,0,0,0,0,0,0,16,8,3
EAR CLEAN ADVANCE 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0116,0,0,0,0,0,0,106,8,3
EAR CURE PLUS 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0117,0,0,0,0,0,0,179,8,3
EAZY HEAL SPRAY 50ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0118,1,0,2,1,1,9,180,17,4
EYE GUARD 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0119,0,0,0,0,0,0,230,9,3
FREXIMOL CAP FISH OIL 1-BOTTLE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0120,0,0,0,1,0,0,176,17,3
IVERMECTIN AGMENTIN POWDER METROVET 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0121,10,3,4,7,0,50,48,9,6
MYREX MYCLOSIL METOCLOPRAMIDE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0122,0,0,0,0,0,0,0,9,3
NEUROVET TABLET 500G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0123,0,9,0,0,0,7,35,17,4
POENOPHEN SYRUP PARACETAMOL 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0124,0,0,0,0,0,0,175,9,3
POWER PET IRON PLUS 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0125,0,0,0,0,0,0,170,9,3
PRAZINATE 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0126,0,0,12,4,2,15,160,17,6
RAINBOW ORAL CARE PLUS 35ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0127,0,0,0,0,0,0,99,9,3
RAINBOW PET VITAMINS 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0128,0,0,0,0,0,0,143,9,3
RANICLAV CO-AMOXICLAV TABLET 625G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0129,0,0,0,0,0,25,65,9,3
SIKLAB DEXTROSE PLUS 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0130,0,0,0,0,0,0,40,9,3
SMP 500 TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0131,0,0,0,0,0,0,11.25,9,3
WOUND BUSTER 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0132,0,0,0,0,0,0,167,9,3
BIOCARE SYRUP,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0133,0,0,0,0,0,0,200,9,3
IMMUNO CARE SYRUP,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0134,0,0,1,0,0,23,320,9,3
PETPYRIN,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0135,0,0,0,2,1,24,350,9,3
PROBIO CARE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0136,0,0,0,0,0,0,180,9,3
PULMO CARE 60ML MOCULYTIC SYRUP,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0137,0,0,0,0,0,0,230,9,3
THROMBO CARE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0138,0,0,0,0,0,0,340,9,3
MONDEX 100 - 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0139,7,8,6,16,4,27,80,5,7
MONDEX 340G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0140,2,1,2,1,1,3,180,17,5
PROLIFIC DEXTROSE POWDER 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0141,1,5,4,5,1,3,70,9,5
PROLIFIC DEXTROSE POWDER 250G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0142,0,1,1,2,3,16,150,9,5
10CC SYRINGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0143,1,0,1,6,11,98,30,9,5
1CC SYRINGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0144,10,25,22,28,21,39,15,9,11
3CC SYRINGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0145,22,19,26,11,14,74,15,9,9
5CC SYRINGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0146,0,2,8,11,6,92,25,9,6
DETICK 1CC,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0147,14,3,4,12,3,30,90,9,6
DETICK 2CC,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0148,9,2,0,5,4,13,120,9,6
DETICK PLUS 1CC,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0149,5,4,5,3,3,53,120,9,6
DETICK PLUS 2CC,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0150,11,1,4,1,0,0,140,9,8
NEXGARD LARGE RED (25-50KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0151,5,0,1,1,1,2,750,9,4
NEXGARD MEDIUM PURPLE (10-25KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0152,2,7,0,5,1,6,680,9,5
NEXGARD SMALL BLUE (4-10KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0153,4,5,8,13,0,15,650,9,6
NEXGARD SPECTRA LARGE (15-30KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0154,10,4,3,4,3,15,990,9,5
NEXGARD SPECTRA MEDIUM (7-15KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0155,14,0,5,5,4,10,940,9,6
NEXGARD SPECTRA SMALL (3.5-7KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0156,10,3,3,0,0,-1,780,9,5
NEXGARD SPECTRA X-SMALL (2-3KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0157,0,0,2,0,3,15,680,9,4
NEXGARD SPECTRA XL (30-60KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0158,0,1,2,0,0,0,1050,9,3
NEXGARD X-SMALL ORANGE (2-4KG),"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0159,1,4,0,1,3,6,575,9,5
NUTRIPETS NUTRIPLUS GEL TUBE OF 120 - 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0160,8,1,3,5,3,6,430,9,5
PAWELL EAR MITE BUSTER 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0161,0,0,0,0,0,0,150,9,3
PNEUMEX 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0162,16,8,5,9,10,21,260,9,7
PUPPY BOOST,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0163,0,0,0,0,0,0,975,9,3
BRONCURE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0164,0,0,0,0,0,0,140,17,3
ENER-G 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0165,0,0,0,0,0,0,121,12,3
ENMALAC 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0166,0,3,0,0,0,0,260,17,3
IOZIN SPRAY,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0167,2,3,1,1,1,8,295,17,4
NACALVIT-C 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0168,0,0,0,0,0,24,601,17,3
NACALVIT-ZC 120ml,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0169,0,2,3,5,2,43,210,17,4
PAPI BION PLUS 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0170,2,2,1,1,5,22,240,12,4
PAPI DOXY 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0171,4,2,0,0,0,0,260,17,4
PAPI LIVWELL SUSPENSION 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0172,0,0,0,0,0,4,220,17,3
PAPI METRONIDAZOLE FLAVET 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0173,0,0,0,0,0,0,80,17,3
PAPI MVP 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0174,3,0,5,3,2,93,180,17,5
PAPI OB 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0175,0,7,2,1,1,15,180,17,4
PAPI SCOUR 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0176,0,1,4,7,3,19,160,17,5
PAPI VERMIFUGE SUSPENSION 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0177,0,0,0,0,0,0,149,17,3
VETMATE RENACURE 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0178,0,0,1,2,0,30,250,17,3
TOPIDERM 10G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0179,0,0,0,0,0,0,0,5,3
TOPIDERM 20G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0180,5,4,0,0,0,0,210,6,4
VENOMA 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0181,3,0,0,0,0,0,330,5,3
FLEXIMOL 500G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0182,0,0,0,0,0,11,240,17,3
DERMGUARD 10ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0183,4,2,1,1,1,3,160,17,4
NEFROTEC DS - PER TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0184,30,0,21,0,16,293,20,12,7
NEFROTEC DS - 60TABS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0184-2,1,1,2,2,2,-4,380,12,4
ENDEX 4000 IVERMECTIN,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0186,0,1,0,0,0,6,160,12,3
HEARTWORM IVERMECTIN -PER TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0187,0,14,0,4,0,37,65,12,5
COMXICLA CO-AMOXICLAV 156.25 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0188,0,1,1,3,0,3,320,12,4
COMXICLA CO-AMOXICLAV 312.5 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0189,0,0,2,0,0,0,360,12,3
HIMALAYA ANIMAL HEALTH BY TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0190,60,58,0,0,0,2,10,12,11
EN-DEX 4000,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0191,0,0,0,0,0,7,208,12,3
EN-DEX 8000,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0192,0,0,0,0,0,0,180,12,3
CO-AMOXICLAV TABLET 625MG,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0193,0,0,0,6,0,25,65,12,4
SENLOVE VCO 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0194,1,4,1,0,0,0,260,12,4
SENLOVE VCO 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0195,6,0,0,0,0,0,120,12,4
BRONCHO AID NUTRIPETS PH 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0196,12,16,13,16,17,94,250,12,8
PET DEFENSE PROBIOTIC POWDER - 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0197,0,1,2,3,1,10,198,17,4
